"Клиент ИмяФамилия (e-16292784), период 01.03.2023 - 27.06.2023"
"Всего";;"Ср.расход за день (руб.)";"Показы";"Клики";"Расход (руб.)";"Ср. позиция кликов";"Конверсии/Отправка формы «Детский Лагерь»";"Конверсии/Звонок Calltouch (М)";"Конверсии/Лагерь - заявка отправлена (страница спасибо) (М)";"Конверсии/Летний лагерь Академия лидеров небо";"Конверсии/Лагерь 2023";"Конверсии/Лагерь с проживанием"
"с 01.03.2023 по 27.06.2023";;11361,40;917727;12829;1170224,30;1,93;-;78;-;-;381;3

"Дата";"Кампания";"№ Кампании";"Группа";"№ Группы";"Тип устройства";"Показы";"Клики";"Расход (руб.)";"Ср. позиция кликов";"Конверсии/Отправка формы «Детский Лагерь»";"Конверсии/Звонок Calltouch (М)";"Конверсии/Лагерь - заявка отправлена (страница спасибо) (М)";"Конверсии/Летний лагерь Академия лидеров небо";"Конверсии/Лагерь 2023";"Конверсии/Лагерь с проживанием"
12.06.2023;"Лагерь в НЕБО | Ретаргетинг | 23";88651116;https://zhara.nebojump.ru/shou-talantov;5209763016;"десктоп";11;0;0,00;-;-;-;-;-;-;-
12.06.2023;"Лагерь в НЕБО | Ретаргетинг | 23";88651116;https://zhara.nebojump.ru/shou-talantov;5209763016;"мобильные";37;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь";5153889035;"десктоп";9;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь";5153889035;"мобильные";17;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания";5153889036;"десктоп";14;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания";5153889036;"мобильные";24;3;633,88;1,67;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний дневной лагерь";5153889037;"десктоп";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний дневной лагерь";5153889037;"мобильные";10;2;238,49;1,50;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"десктоп";11;3;574,82;1,67;-;-;-;-;1;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"мобильные";20;1;387,58;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь в городе";5153889038;"планшеты";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания 2023";5153889039;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания";5153889040;"десктоп";6;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания";5153889040;"мобильные";1;1;326,89;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский дневной лагерь";5153889041;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский дневной лагерь";5153889041;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь в москве";5153889043;"десктоп";8;1;158,28;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь в москве";5153889043;"мобильные";12;2;388,12;1,50;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного";5153889044;"мобильные";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания москва";5153889045;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь дневного пребывания";5153889047;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь дневного пребывания";5153889047;"мобильные";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьные лагеря дневного пребывания 2023";5153889048;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь дневного пребывания 2023 москва";5153889049;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в москве дневной";5153889050;"десктоп";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в москве дневной";5153889050;"мобильные";17;5;1693,98;1,20;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний школьный лагерь дневного пребывания";5153889051;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городской лагерь дневного";5153889052;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городской лагерь дневного";5153889052;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городские лагеря дневного пребывания";5153889053;"десктоп";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"городские лагеря дневного пребывания";5153889053;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь в городе москва";5153889054;"десктоп";14;1;65,46;6,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь в городе москва";5153889054;"мобильные";59;2;122,18;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь в городе москва";5153889054;"планшеты";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для детей";5153889055;"десктоп";5;1;87,54;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для детей";5153889055;"мобильные";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в городе";5153889057;"десктоп";13;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в городе";5153889057;"мобильные";36;1;274,65;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"детский лагерь в городе";5153889057;"планшеты";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь свао";5153889058;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь свао";5153889058;"мобильные";7;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного пребывания на летние каникулы";5153889059;"десктоп";5;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"школьный лагерь дневного пребывания на летние каникулы";5153889059;"мобильные";5;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь вао";5153889061;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь вао";5153889061;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания москва";5153889062;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь дневного пребывания москва";5153889062;"мобильные";3;1;255,27;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь юзао";5153889063;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь юзао";5153889063;"мобильные";1;1;115,97;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сао";5153889068;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сао";5153889068;"мобильные";5;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь вао";5153889073;"десктоп";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний лагерь вао";5153889073;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь ювао";5153889074;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь юао";5153889076;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сзао";5153889077;"десктоп";5;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь сзао";5153889077;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь зао";5153889080;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"летний дневной лагерь в москве 2023";5153889081;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь на выходные";5153889083;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной лагерь для подростков";5153889084;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"десктоп";12;2;771,59;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневные лагеря в москве для детей";5153889090;"мобильные";19;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"дневной летний лагерь для детей";5153889091;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"расписание лагеря дневного пребывания";5153889095;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"батутный лагерь";5153889101;"десктоп";5;2;42,60;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь без ночевки";5153889103;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"десктоп";12;2;99,19;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"мобильные";11;5;168,78;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ГЗ | 23";84885948;"лагерь небо";5153889104;"планшеты";8;4;246,46;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Мастер | 23 – 1";84888494;"Лагерь в НЕБО | Мастер | 23 – 1";5153914217;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Все-посетители_МетрикаКарт_НЕБО";5162353698;"десктоп";469;4;238,68;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Все-посетители_МетрикаКарт_НЕБО";5162353698;"мобильные";441;4;188,77;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Все-посетители_МетрикаКарт_НЕБО";5162353698;"планшеты";7;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Был на НЕБО (-Отказ, -ЛидЛагерь)";5162353699;"десктоп";257;5;188,01;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Был на НЕБО (-Отказ, -ЛидЛагерь)";5162353699;"мобильные";128;3;162,16;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Был на НЕБО (-Отказ, -ЛидЛагерь)";5162353699;"планшеты";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Фили_Живет_3км";5162353700;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Сокол_Живет_3км";5162353701;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Сокол_Живет_3км";5162353701;"планшеты";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Бабушкинская_Живет_3км";5162353702;"десктоп";13;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Бабушкинская_Живет_3км";5162353702;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Крымская_Живет_3км";5162353703;"десктоп";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Крымская_Живет_3км";5162353703;"мобильные";16;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Крымская_Живет_3км";5162353703;"планшеты";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Ключи";5162353704;"десктоп";163;3;30,57;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Ключи";5162353704;"мобильные";115;4;38,39;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | РСЯ | 23";85555843;"Ключи";5162353704;"планшеты";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Мастер | 23 – 2";85975527;"Лагерь в НЕБО | Мастер | 23 – 2";5168432528;"десктоп";5;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Мастер | 23 – 2";85975527;"Лагерь в НЕБО | Мастер | 23 – 2";5168432528;"мобильные";2;1;0,00;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский спортивный городской лагерь";5169207879;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детские лагеря в москве 2023";5169207887;"десктоп";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детские лагеря в москве 2023";5169207887;"мобильные";7;1;249,72;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний дневной лагерь в москве";5169207889;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний дневной лагерь в москве";5169207889;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь в москве на лето 2023";5169207891;"десктоп";14;2;671,43;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь в москве на лето 2023";5169207891;"мобильные";6;1;155,06;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь в москве";5169207894;"десктоп";43;6;1615,03;1,33;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь в москве";5169207894;"мобильные";42;5;1055,39;1,60;-;-;-;-;1;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь в москве на лето";5169207896;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь в москве дневной";5169207900;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летние лагеря дневного пребывания в москве";5169207905;"десктоп";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летние лагеря дневного пребывания в москве";5169207905;"мобильные";9;2;239,58;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний спортивный лагерь в москве";5169207914;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летний лагерь для детей в москве";5169207920;"мобильные";14;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский городской летний лагерь";5169207931;"мобильные";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летние детские лагеря в москве 2023";5169207932;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь для подростков в москве 2023 летний";5169207944;"мобильные";1;1;83,03;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь дневного пребывания в москве";5169207951;"десктоп";1;1;103,07;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь дневного пребывания в москве";5169207951;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городские лагеря в москве 2023";5169207957;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городские лагеря в москве 2023";5169207957;"планшеты";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"дневной лагерь для детей";5169207964;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летние лагеря в москве для школьников 2023";5169207968;"десктоп";8;1;178,40;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"летние лагеря в москве для школьников 2023";5169207968;"мобильные";12;3;604,14;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь сокол";5169207971;"мобильные";2;1;21,52;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городские лагеря дневного пребывания";5169207987;"десктоп";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городские лагеря дневного пребывания";5169207987;"мобильные";6;1;341,83;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской летний лагерь в москве 2023";5169207988;"десктоп";7;3;743,74;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской летний лагерь в москве 2023";5169207988;"мобильные";6;1;127,36;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской летний лагерь в москве 2023";5169207988;"планшеты";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь для детей";5169208006;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь для подростков";5169208010;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь дневного пребывания в москве";5169208015;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь юао";5169208052;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской лагерь юзао";5169208055;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"городской спортивный лагерь москва";5169208060;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детские лагеря в москве на лето 2023";5169208064;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детские лагеря в москве на лето 2023";5169208064;"мобильные";6;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский городской лагерь москва";5169208069;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь в москве";5169208081;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь в москве";5169208081;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь для детей москва";5169208085;"десктоп";10;1;335,91;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь для детей москва";5169208085;"мобильные";17;2;384,37;3,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь для детей москва";5169208085;"планшеты";1;1;160,22;4,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь раменки";5169208088;"десктоп";3;1;41,18;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский лагерь раменки";5169208088;"мобильные";6;1;164,78;2,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский летний лагерь в москве";5169208092;"десктоп";5;1;258,08;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский летний лагерь в москве";5169208092;"мобильные";5;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"детский спортивный лагерь в москве";5169208093;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"дневной лагерь";5169208095;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"дневной лагерь";5169208095;"мобильные";3;1;263,91;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"дневной лагерь для детей в москве";5169208102;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"дневной лагерь для детей в москве";5169208102;"мобильные";3;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь в москве";5169208118;"десктоп";5;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь в москве";5169208118;"мобильные";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь в москве";5169208118;"планшеты";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь в москве на лето";5169208121;"мобильные";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь в москве на лето 2023";5169208122;"десктоп";5;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь в москве на лето 2023";5169208122;"мобильные";4;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь вднх 2023";5169208125;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь для детей 6 лет москва";5169208129;"десктоп";2;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь для детей в москве";5169208133;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь для детей на лето в москве";5169208135;"десктоп";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь для подростков в москве";5169208137;"мобильные";1;0;0,00;-;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь дневного пребывания";5169208140;"десктоп";3;2;590,34;1,00;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь дневного пребывания";5169208140;"мобильные";11;2;190,82;1,50;-;-;-;-;-;-
13.06.2023;"Лагерь в НЕБО | Поиск | ТЗ | 23";86013946;"лагерь дневного пребывания для детей";5169208143;"десктоп";1;0;0,00;-;-;-;-;-;-;-
